county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Westchester County NY,36119,05/12/20,-1711,-972,-634,-239,165
Bergen County NJ,34003,05/12/20,-2865,-1824,-1030,-357,103
Hudson County NJ,34017,05/12/20,-1384,-687,-393,-218,14
Passaic County NJ,34031,05/12/20,-1226,-535,-312,-111,89
Putnam County NY,36079,05/12/20,-225,-123,-88,-51,12
Rockland County NY,36087,05/12/20,-922,-747,-511,-346,-54
Kings County NY,36047,05/13/20,-6272,-3383,-2106,-1139,-124
Queens County NY,36081,05/13/20,-5217,-3590,-2229,-1532,-159
New York County NY,36061,05/13/20,-2159,-927,-37,677,1586
Bronx County NY,36005,05/13/20,-2893,-1831,-1041,-475,263
Richmond County NY,36085,05/13/20,-896,-612,-317,-160,101
Westchester County NY,36119,05/13/20,-1608,-878,-566,-192,188
Bergen County NJ,34003,05/13/20,-2723,-1751,-1014,-347,103
Hudson County NJ,34017,05/13/20,-1347,-661,-368,-203,29
Passaic County NJ,34031,05/13/20,-1130,-525,-307,-104,85
Putnam County NY,36079,05/13/20,-217,-120,-83,-49,17
Rockland County NY,36087,05/13/20,-881,-676,-471,-324,-54
Kings County NY,36047,05/14/20,-5802,-3144,-1989,-1057,-76
Queens County NY,36081,05/14/20,-4796,-3368,-2090,-1405,-122
New York County NY,36061,05/14/20,-1949,-809,108,739,1597
Bronx County NY,36005,05/14/20,-2676,-1720,-971,-404,302
Richmond County NY,36085,05/14/20,-832,-581,-311,-153,106
Westchester County NY,36119,05/14/20,-1495,-811,-500,-164,214
Bergen County NJ,34003,05/14/20,-2567,-1666,-964,-308,107
Hudson County NJ,34017,05/14/20,-1309,-631,-358,-195,30
Passaic County NJ,34031,05/14/20,-1073,-492,-292,-91,87
Putnam County NY,36079,05/14/20,-199,-117,-76,-45,16
Rockland County NY,36087,05/14/20,-819,-621,-443,-296,-55
Kings County NY,36047,05/15/20,-5448,-2953,-1864,-988,-42
Queens County NY,36081,05/15/20,-4500,-3140,-2004,-1303,-101
New York County NY,36061,05/15/20,-1728,-673,218,791,1619
Bronx County NY,36005,05/15/20,-2512,-1555,-901,-337,311
Richmond County NY,36085,05/15/20,-746,-543,-296,-139,120
Westchester County NY,36119,05/15/20,-1403,-752,-448,-136,230
Bergen County NJ,34003,05/15/20,-2399,-1572,-909,-280,120
Hudson County NJ,34017,05/15/20,-1260,-602,-347,-184,42
Passaic County NJ,34031,05/15/20,-997,-476,-285,-76,89
Putnam County NY,36079,05/15/20,-186,-110,-70,-41,20
Rockland County NY,36087,05/15/20,-768,-573,-414,-286,-49
Kings County NY,36047,05/16/20,-5196,-2764,-1768,-919,-12
Queens County NY,36081,05/16/20,-4295,-2982,-1889,-1223,-84
New York County NY,36061,05/16/20,-1479,-563,294,859,1621
Bronx County NY,36005,05/16/20,-2318,-1417,-834,-283,331
Richmond County NY,36085,05/16/20,-711,-503,-275,-122,131
Westchester County NY,36119,05/16/20,-1292,-684,-383,-103,244
Bergen County NJ,34003,05/16/20,-2234,-1478,-843,-254,132
Hudson County NJ,34017,05/16/20,-1196,-567,-329,-167,50
Passaic County NJ,34031,05/16/20,-932,-445,-265,-73,88
Putnam County NY,36079,05/16/20,-182,-108,-63,-38,21
Rockland County NY,36087,05/16/20,-703,-535,-389,-264,-48
Kings County NY,36047,05/17/20,-4994,-2590,-1652,-850,40
Queens County NY,36081,05/17/20,-4057,-2800,-1785,-1147,-51
New York County NY,36061,05/17/20,-1398,-376,381,916,1632
Bronx County NY,36005,05/17/20,-2093,-1268,-755,-241,334
Richmond County NY,36085,05/17/20,-654,-471,-253,-106,134
Westchester County NY,36119,05/17/20,-1191,-613,-344,-65,256
Bergen County NJ,34003,05/17/20,-2079,-1410,-801,-231,152
Hudson County NJ,34017,05/17/20,-1111,-544,-315,-153,46
Passaic County NJ,34031,05/17/20,-906,-424,-246,-68,92
Putnam County NY,36079,05/17/20,-173,-102,-59,-33,18
Rockland County NY,36087,05/17/20,-668,-502,-367,-242,-42
Kings County NY,36047,05/18/20,-4645,-2414,-1544,-804,80
Queens County NY,36081,05/18/20,-3772,-2593,-1665,-1054,-26
New York County NY,36061,05/18/20,-1299,-217,493,988,1657
